Model,Data Representation,Test Fold,Epoch,Learning Rate,Training Loss,Validation Loss,Validation Accuracy
EfficientNet-b0,approxGT,4,1,5e-05,0.0002154854009859264,0.0012642579386010766,0.602020202020202
EfficientNet-b0,approxGT,4,2,5e-05,0.00011344280937919393,0.0007068596314638853,0.7747474747474747
EfficientNet-b0,approxGT,4,3,5e-05,7.933133747428656e-05,0.0005709067918360233,0.8111111111111111
EfficientNet-b0,approxGT,4,4,5e-05,6.251904414966702e-05,0.0005966941826045513,0.7888888888888889
EfficientNet-b0,approxGT,4,5,5e-05,4.996574716642499e-05,0.0005510631599463522,0.8181818181818182
EfficientNet-b0,approxGT,4,6,5e-05,4.186301157460548e-05,0.0006329023744910955,0.803030303030303
EfficientNet-b0,approxGT,4,7,5e-05,3.660199581645429e-05,0.0006517389556393027,0.805050505050505
EfficientNet-b0,approxGT,4,8,5e-05,3.219088466721587e-05,0.0006093434640206397,0.8
EfficientNet-b0,approxGT,4,9,5e-05,2.8332677175058052e-05,0.0006197169423103333,0.8101010101010101
EfficientNet-b0,approxGT,4,10,5e-05,2.690051587705966e-05,0.0006626242538914084,0.803030303030303
EfficientNet-b0,approxGT,4,11,5e-05,2.2180263840709813e-05,0.0007640533149242401,0.804040404040404
EfficientNet-b0,approxGT,4,12,5e-05,2.1491392544703558e-05,0.000674068636726588,0.8010101010101011
EfficientNet-b0,approxGT,4,13,5e-05,1.9197617803001776e-05,0.0007662769639864564,0.8131313131313131
EfficientNet-b0,approxGT,4,14,5e-05,1.841314951889217e-05,0.0007726646144874394,0.804040404040404
EfficientNet-b0,approxGT,4,15,5e-05,1.6677176972734742e-05,0.0007232982898131013,0.803030303030303
EfficientNet-b0,approxGT,4,16,5e-05,1.5172301573329605e-05,0.0007449555560015142,0.8121212121212121
EfficientNet-b0,approxGT,4,17,5e-05,1.685971255938057e-05,0.0007911268621683121,0.8
EfficientNet-b0,approxGT,4,18,5e-05,1.3315813703229651e-05,0.0006825814489275217,0.8242424242424242
EfficientNet-b0,approxGT,4,19,5e-05,1.4196716620062944e-05,0.0008881628164090216,0.794949494949495
EfficientNet-b0,approxGT,4,20,5e-05,1.256792984349886e-05,0.0007455128361470997,0.8191919191919191
EfficientNet-b0,approxGT,5,1,5e-05,0.0002123025624314323,0.0015614752192050219,0.5187165775401069
EfficientNet-b0,approxGT,5,2,5e-05,0.00011445157724665478,0.0008066118462011218,0.746524064171123
EfficientNet-b0,approxGT,5,3,5e-05,8.215240086428821e-05,0.0006830035126768053,0.772192513368984
EfficientNet-b0,approxGT,5,4,5e-05,6.461389421019703e-05,0.0005352838197723031,0.8245989304812834
EfficientNet-b0,approxGT,5,5,5e-05,5.369872451410629e-05,0.0005043841083534062,0.8385026737967914
EfficientNet-b0,approxGT,5,6,5e-05,4.499356509768404e-05,0.0005411423044279218,0.8438502673796792
EfficientNet-b0,approxGT,5,7,5e-05,3.7521465856116265e-05,0.000511501741129905,0.8427807486631016
EfficientNet-b0,approxGT,5,8,5e-05,3.241727972635999e-05,0.0004473424924071878,0.8684491978609625
EfficientNet-b0,approxGT,5,9,5e-05,3.063684198423289e-05,0.00042240004404447973,0.8609625668449198
EfficientNet-b0,approxGT,5,10,5e-05,2.710952321649529e-05,0.00047078082570806146,0.8652406417112299
EfficientNet-b0,approxGT,5,11,5e-05,2.5341954824398272e-05,0.0004283004382159561,0.8663101604278075
EfficientNet-b0,approxGT,5,12,5e-05,2.24111026909668e-05,0.00041504419641569257,0.8673796791443851
EfficientNet-b0,approxGT,5,13,5e-05,2.217427572759334e-05,0.0004745855985675007,0.8588235294117647
EfficientNet-b0,approxGT,5,14,5e-05,2.067412242467981e-05,0.0005379150970838964,0.8320855614973262
EfficientNet-b0,approxGT,5,15,5e-05,1.8290769730811007e-05,0.0004860343469772488,0.8491978609625669
EfficientNet-b0,approxGT,5,16,5e-05,1.5643312508473173e-05,0.0005480180843733251,0.8641711229946524
EfficientNet-b0,approxGT,5,17,5e-05,1.576404247316532e-05,0.0004884435329586267,0.8577540106951872
EfficientNet-b0,approxGT,5,18,5e-05,1.4740155165782198e-05,0.0004651753115467727,0.8620320855614974
EfficientNet-b0,approxGT,5,19,5e-05,1.5310213711927645e-05,0.0004164577694609761,0.8737967914438503
EfficientNet-b0,approxGT,5,20,5e-05,1.3876609955332242e-05,0.0004450912238098681,0.8716577540106952
