Model,Data Representation,Test Fold,Epoch,Learning Rate,Training Loss,Validation Loss,Validation Accuracy
EfficientNet-b0,LogGC,6,17,5e-05,1.733248063828796e-05,0.0014823947567492723,0.7582017010935601
EfficientNet-b0,LogGC,6,18,5e-05,1.894409433589317e-05,0.0015427934704348445,0.7339003645200486
EfficientNet-b0,LogGC,6,19,5e-05,1.7038573787431233e-05,0.0015323066618293524,0.7496962332928311
EfficientNet-b0,LogGC,6,20,5e-05,1.6204454368562438e-05,0.0014331411803141236,0.74726609963548
EfficientNet-b0,LogGC,7,1,5e-05,0.0002160378935514018,0.0017777517205104232,0.4880668257756563
EfficientNet-b0,LogGC,7,2,5e-05,0.00012976807192899287,0.0011333232978358865,0.6897374701670644
EfficientNet-b0,LogGC,7,3,5e-05,9.460683213546872e-05,0.0009552366682328284,0.7565632458233891
EfficientNet-b0,LogGC,7,4,5e-05,7.560091034974903e-05,0.0009223016677424312,0.7374701670644391
EfficientNet-b0,LogGC,7,5,5e-05,6.355554796755314e-05,0.000841827888507396,0.779236276849642
EfficientNet-b0,LogGC,7,6,5e-05,5.3210289479466155e-05,0.0008223988115787506,0.7589498806682577
EfficientNet-b0,LogGC,7,7,5e-05,4.8530946514802054e-05,0.0008701629703864455,0.7649164677804295
EfficientNet-b0,LogGC,7,8,5e-05,4.174951754976064e-05,0.0008981365244835615,0.7553699284009546
EfficientNet-b0,LogGC,7,9,5e-05,3.649668724392541e-05,0.0010231008054688573,0.747016706443914
EfficientNet-b0,LogGC,7,10,5e-05,3.4080487239407375e-05,0.0010068740230053663,0.7625298329355609
EfficientNet-b0,LogGC,7,11,5e-05,3.113303682766855e-05,0.001047944650053978,0.7398568019093079
EfficientNet-b0,LogGC,7,12,5e-05,2.7579630113905296e-05,0.0011237444123253226,0.7565632458233891
EfficientNet-b0,LogGC,7,13,5e-05,2.5261053451686166e-05,0.0011720272013917565,0.7482100238663485
EfficientNet-b0,LogGC,7,14,5e-05,2.3471891836379655e-05,0.0012199297780171037,0.7231503579952268
EfficientNet-b0,LogGC,7,15,5e-05,2.2189205992617644e-05,0.001218301011249423,0.7458233890214797
EfficientNet-b0,LogGC,7,16,5e-05,1.994897138501983e-05,0.001233321032486856,0.7458233890214797
EfficientNet-b0,LogGC,7,17,5e-05,1.9186347344657406e-05,0.0013706558384001255,0.7255369928400954
EfficientNet-b0,LogGC,7,18,5e-05,1.8037510017165914e-05,0.0013613378396257758,0.7243436754176611
EfficientNet-b0,LogGC,7,19,5e-05,1.704710848571267e-05,0.0014549437910318375,0.7303102625298329
EfficientNet-b0,LogGC,7,20,5e-05,1.5542045730398968e-05,0.0015841834247112274,0.7255369928400954
EfficientNet-b0,LogGC,8,1,5e-05,0.0002119816344929859,0.0017235300038009882,0.523153942428035
EfficientNet-b0,LogGC,8,2,5e-05,0.00012581510236486793,0.0013456757878884673,0.6433041301627034
EfficientNet-b0,LogGC,8,3,5e-05,9.14648044272326e-05,0.0013528235722333193,0.6583229036295369
EfficientNet-b0,LogGC,8,4,5e-05,7.36123402020894e-05,0.0013682602439075708,0.6645807259073843
EfficientNet-b0,LogGC,8,5,5e-05,6.029268115526065e-05,0.0013705074088647962,0.6808510638297872
EfficientNet-b0,LogGC,8,6,5e-05,5.1989649364259094e-05,0.0014153191586956382,0.6795994993742178
EfficientNet-b0,LogGC,8,7,5e-05,4.3484084017109126e-05,0.0016700101550668478,0.6733416770963705
EfficientNet-b0,LogGC,8,8,5e-05,3.932186518795788e-05,0.0015503818867728114,0.6808510638297872
EfficientNet-b0,LogGC,8,9,5e-05,3.6456211091717705e-05,0.0015552418772131205,0.6770963704630788
EfficientNet-b0,LogGC,8,10,5e-05,3.2339659810531884e-05,0.0016650388715788722,0.6808510638297872
EfficientNet-b0,LogGC,8,11,5e-05,2.8665464924415573e-05,0.0015608504181727767,0.6958698372966208
EfficientNet-b0,LogGC,8,12,5e-05,2.674925053725019e-05,0.001711783348582685,0.7008760951188986
EfficientNet-b0,LogGC,8,13,5e-05,2.4831833798089065e-05,0.0016548421699553728,0.6758448060075094
EfficientNet-b0,LogGC,8,14,5e-05,2.3024329493637197e-05,0.0019141756929457188,0.6921151439299124
EfficientNet-b0,LogGC,8,15,5e-05,2.2111513317213394e-05,0.0017319944454357028,0.6946182728410513
EfficientNet-b0,LogGC,8,16,5e-05,2.0135526938247494e-05,0.001781692961230874,0.6983729662077597
EfficientNet-b0,LogGC,8,17,5e-05,1.901513314805925e-05,0.0018784468993544579,0.6921151439299124
EfficientNet-b0,LogGC,8,18,5e-05,1.7947071683011018e-05,0.0020417983178049326,0.6946182728410513
EfficientNet-b0,LogGC,8,19,5e-05,1.6965144823188893e-05,0.0018554271664470434,0.6808510638297872
EfficientNet-b0,LogGC,8,20,5e-05,1.6022177078411914e-05,0.0017142798751592636,0.7096370463078848
EfficientNet-b0,LogGC,9,1,5e-05,0.00021510587248485535,0.0015076161362230778,0.5698529411764706
EfficientNet-b0,LogGC,9,2,5e-05,0.00012678506027441472,0.0009502795874141157,0.741421568627451
EfficientNet-b0,LogGC,9,3,5e-05,9.371720079798251e-05,0.000860844855196774,0.7794117647058824
EfficientNet-b0,LogGC,9,4,5e-05,7.261010614456609e-05,0.0008510298212058842,0.7830882352941176
EfficientNet-b0,LogGC,9,5,5e-05,6.125290383351967e-05,0.0008610984077677131,0.7892156862745098
EfficientNet-b0,LogGC,9,6,5e-05,5.2911687816958874e-05,0.0008212444954551756,0.8002450980392157
EfficientNet-b0,LogGC,9,7,5e-05,4.648846879717894e-05,0.0008534925291314721,0.8002450980392157
EfficientNet-b0,LogGC,9,8,5e-05,4.1467868868494406e-05,0.0008742274949327111,0.8063725490196079
EfficientNet-b0,LogGC,9,9,5e-05,3.67851389455609e-05,0.000956541218329221,0.7941176470588235
EfficientNet-b0,LogGC,9,10,5e-05,3.446003029239364e-05,0.0008836298948153853,0.821078431372549
EfficientNet-b0,LogGC,9,11,5e-05,3.082274633925408e-05,0.0009239627979695797,0.8296568627450981
EfficientNet-b0,LogGC,9,12,5e-05,2.9213611924205907e-05,0.000944371335208416,0.8223039215686274
EfficientNet-b0,LogGC,9,13,5e-05,2.610957199067343e-05,0.0009982234332710505,0.8063725490196079
EfficientNet-b0,LogGC,9,14,5e-05,2.4605189537396654e-05,0.0008409894071519375,0.8308823529411765
EfficientNet-b0,LogGC,9,15,5e-05,2.464287717884872e-05,0.0009611116256564856,0.8026960784313726
EfficientNet-b0,LogGC,9,16,5e-05,2.2299249394563958e-05,0.0009020328870974481,0.8272058823529411
EfficientNet-b0,LogGC,9,17,5e-05,2.068734283966478e-05,0.0009051526430994272,0.8321078431372549
